Step,num_cops,num_crimes_committed,num_arrests_made,tax_rate,total_stolen,total_trade_income,avg_wealth,total_wealth,avg_crime_perception,vote_outcome,param,value
188,6.0,768.0,85.0,0.060000000000000005,4545.676708625272,3890.2213012296056,2.1651232644357075,108.25616322178537,0.36,0.0,prosperity,0.01
189,6.0,768.0,85.0,0.060000000000000005,4545.676708625272,3898.189843488367,2.132306284751514,106.61531423757573,0.3560000000000001,0.0,prosperity,0.01
190,6.0,772.0,85.0,0.060000000000000005,4550.634310033479,3907.719659960185,2.1191734277126257,105.95867138563129,0.3559999999999999,0.0,prosperity,0.01
191,6.0,776.0,86.0,0.060000000000000005,4556.743247023857,3916.5473082756494,2.048886542042392,102.44432710211956,0.3719999999999999,0.0,prosperity,0.01
192,6.0,778.0,86.0,0.060000000000000005,4557.5427407833095,3927.833413343822,2.063920568204151,103.19602841020752,0.37199999999999994,0.0,prosperity,0.01
193,6.0,778.0,86.0,0.060000000000000005,4557.5427407833095,3938.530823020603,2.0695795540418604,103.478977702093,0.37200000000000005,0.0,prosperity,0.01
194,6.0,780.0,86.0,0.060000000000000005,4560.506541491425,3947.665218328309,2.055121813971724,102.7560906985862,0.37200000000000005,0.0,prosperity,0.01
195,6.0,780.0,86.0,0.060000000000000005,4560.506541491425,3960.093046932667,2.083095837434792,104.1547918717396,0.37199999999999994,0.0,prosperity,0.01
196,6.0,782.0,87.0,0.060000000000000005,4564.781896424432,3976.1560999779504,2.0803018223544276,104.01509111772134,0.38799999999999996,0.0,prosperity,0.01
197,6.0,784.0,87.0,0.060000000000000005,4566.267381572395,3984.990633191311,2.062033883451077,103.10169417255385,0.38800000000000007,0.0,prosperity,0.01
198,6.0,786.0,87.0,0.060000000000000005,4566.965559591937,3993.0815274472334,2.0372918906415034,101.86459453207519,0.384,0.0,prosperity,0.01
199,6.0,788.0,87.0,0.060000000000000005,4571.3968279608025,4003.4494089940354,2.0417327557613003,102.08663778806503,0.38000000000000006,0.0,prosperity,0.01
0,5.0,36.0,5.0,0.05,100.07498439069141,2.335023059051314,4.663944711729053,233.19723558645265,0.23466666666666666,0.0,prosperity,0.05
1,5.0,58.0,8.0,0.05,144.51238621334554,5.908960811799829,4.016816689013901,200.84083445069507,0.2563333333333333,0.0,prosperity,0.05
2,5.0,74.0,10.0,0.05,176.53159528692382,11.380904690737335,3.5776265672538314,178.88132836269156,0.29533333333333334,0.0,prosperity,0.05
3,5.0,80.0,13.0,0.05,185.0745372640247,18.745293384792983,3.229286383099745,161.4643191549872,0.3486666666666667,0.0,prosperity,0.05
4,5.0,82.0,14.0,0.05,186.47425133266043,28.99210064369018,3.101036978230531,155.05184891152655,0.37800000000000006,0.0,prosperity,0.05
5,5.0,84.0,14.0,0.05,190.86092872988328,40.869411746022784,3.0902410556543116,154.51205278271559,0.37800000000000006,0.0,prosperity,0.05
6,5.0,98.0,15.0,0.05,207.97167140213836,45.84405988452506,2.9358938736941873,146.79469368470933,0.398,0.0,prosperity,0.05
7,5.0,104.0,17.0,0.05,218.10234305287693,54.29529848112647,2.625659423070274,131.28297115351367,0.4373333333333334,0.0,prosperity,0.05
8,5.0,108.0,18.0,0.05,225.16559534547835,61.655249848956046,2.4839943591653877,124.19971795826936,0.45033333333333336,0.0,prosperity,0.05
9,5.0,108.0,18.0,0.05,225.16559534547835,71.50534094427667,2.4807292320453804,124.03646160226909,0.4503333333333333,0.0,prosperity,0.05
10,5.0,114.0,19.0,0.05,235.07301714372497,77.57155246919876,2.214573148936142,110.7286574468071,0.46533333333333343,0.0,prosperity,0.05
11,5.0,118.0,19.0,0.05,244.01699942478925,80.03262412478324,2.133676962623832,106.68384813119161,0.46333333333333326,0.0,prosperity,0.05
12,5.0,120.0,20.0,0.05,249.6404428566759,84.77431293854846,1.84793299221875,92.39664961093753,0.478,0.0,prosperity,0.05
13,5.0,122.0,20.0,0.05,251.21251195210263,90.90587958353112,1.8298355427103576,91.49177713551786,0.47800000000000004,0.0,prosperity,0.05
14,5.0,124.0,21.0,0.05,253.52710026284282,94.36684527217078,1.639685799723809,81.98428998619045,0.48666666666666664,0.0,prosperity,0.05
15,5.0,124.0,21.0,0.05,253.52710026284282,99.09895560989892,1.6156267699862503,80.78133849931254,0.48100000000000004,0.0,prosperity,0.05
16,5.0,128.0,21.0,0.05,257.34421889937244,103.99201290113332,1.5949034810097102,79.74517405048552,0.468,0.0,prosperity,0.05
17,5.0,132.0,23.0,0.05,266.6958712136749,108.85890636119655,1.370742230036337,68.53711150181684,0.4926666666666666,0.0,prosperity,0.05
18,5.0,134.0,23.0,0.05,273.23853118672196,118.61816093442071,1.4222381432731035,71.11190716365519,0.4886666666666667,0.0,prosperity,0.05
19,5.0,136.0,25.0,0.05,274.9666836972493,122.7374389073056,1.149523058216833,57.47615291084167,0.5016666666666667,12.0,prosperity,0.05
20,6.0,136.0,25.0,0.060000000000000005,274.9666836972493,127.89210080544187,1.15556914313651,57.77845715682551,0.5016666666666667,0.0,prosperity,0.05
21,6.0,136.0,25.0,0.060000000000000005,274.9666836972493,134.17086387601324,1.1626433213138423,58.13216606569211,0.5016666666666666,0.0,prosperity,0.05
22,6.0,140.0,27.0,0.060000000000000005,277.9705126689079,138.24362093144742,1.072750692481976,53.63753462409881,0.5383333333333333,0.0,prosperity,0.05
23,6.0,140.0,27.0,0.060000000000000005,277.9705126689079,141.99433066825387,1.0539661214944425,52.698306074722126,0.5383333333333333,0.0,prosperity,0.05
24,6.0,140.0,27.0,0.060000000000000005,277.9705126689079,147.29251274376827,1.0557689169048563,52.78844584524281,0.5383333333333333,0.0,prosperity,0.05
25,6.0,140.0,27.0,0.060000000000000005,277.9705126689079,153.79858907319024,1.0719961699387035,53.599808496935175,0.5383333333333333,0.0,prosperity,0.05
26,6.0,140.0,27.0,0.060000000000000005,277.9705126689079,158.80657460017645,1.0684472828994875,53.422364144974395,0.5383333333333333,0.0,prosperity,0.05
27,6.0,140.0,27.0,0.060000000000000005,277.9705126689079,163.6388684324086,1.06348661155766,53.174330577883,0.5383333333333333,0.0,prosperity,0.05
28,6.0,140.0,27.0,0.060000000000000005,277.9705126689079,168.23075451172647,1.0554413998688352,52.772069993441754,0.5383333333333334,0.0,prosperity,0.05
29,6.0,140.0,27.0,0.060000000000000005,277.9705126689079,171.52413231827504,1.0323178618638917,51.61589309319459,0.5383333333333333,0.0,prosperity,0.05
30,6.0,140.0,27.0,0.060000000000000005,277.9705126689079,177.0769239981269,1.038430354806119,51.92151774030594,0.5383333333333333,0.0,prosperity,0.05
31,6.0,140.0,27.0,0.060000000000000005,277.9705126689079,181.69771359337125,1.0327470446336353,51.637352231681774,0.5383333333333333,0.0,prosperity,0.05
32,6.0,140.0,27.0,0.060000000000000005,277.9705126689079,187.74516023836745,1.0454078956271855,52.27039478135929,0.5383333333333333,0.0,prosperity,0.05
33,6.0,140.0,27.0,0.060000000000000005,277.9705126689079,193.17317454685713,1.0494175806084716,52.470879030423575,0.5383333333333333,0.0,prosperity,0.05
34,6.0,140.0,27.0,0.060000000000000005,277.9705126689079,199.38172948938254,1.0624723377147058,53.12361688573528,0.5383333333333334,0.0,prosperity,0.05
35,6.0,140.0,27.0,0.060000000000000005,277.9705126689079,204.78503350272263,1.064101294215098,53.2050647107549,0.5383333333333334,0.0,prosperity,0.05
36,6.0,140.0,27.0,0.060000000000000005,277.9705126689079,209.65723206737397,1.0596324014431957,52.98162007215979,0.5383333333333333,0.0,prosperity,0.05
37,6.0,140.0,27.0,0.060000000000000005,277.9705126689079,215.84368474919884,1.0711650683510612,53.558253417553054,0.5383333333333334,0.0,prosperity,0.05
38,6.0,140.0,27.0,0.060000000000000005,277.9705126689079,222.54649496898386,1.0887618206880227,54.43809103440113,0.5383333333333333,0.0,prosperity,0.05
39,6.0,140.0,27.0,0.060000000000000005,277.9705126689079,229.70453128013978,1.1109518242213157,55.54759121106578,0.5383333333333333,-38.0,prosperity,0.05
40,5.0,140.0,27.0,0.05,277.9705126689079,237.08464843338533,1.1342955554967227,56.714777774836115,0.5383333333333333,0.0,prosperity,0.05
41,5.0,140.0,27.0,0.05,277.9705126689079,245.01459201209244,1.1748496934105497,58.74248467052749,0.5383333333333333,0.0,prosperity,0.05
42,5.0,140.0,27.0,0.05,277.9705126689079,253.83018987839625,1.2248902992294568,61.24451496147286,0.5383333333333333,0.0,prosperity,0.05
43,5.0,140.0,27.0,0.05,277.9705126689079,259.8631801710422,1.2380738290245128,61.90369145122564,0.5383333333333333,0.0,prosperity,0.05
44,5.0,140.0,27.0,0.05,277.9705126689079,268.47903772389884,1.282687960232991,64.13439801164957,0.5383333333333333,0.0,prosperity,0.05
45,5.0,140.0,27.0,0.05,277.9705126689079,274.32300448850333,1.2908908383008162,64.54454191504081,0.5383333333333333,0.0,prosperity,0.05
46,5.0,140.0,27.0,0.05,277.9705126689079,284.0322722986004,1.3464610849153764,67.3230542457688,0.5383333333333333,0.0,prosperity,0.05
47,5.0,140.0,27.0,0.05,277.9705126689079,292.4978215660633,1.3834375470910332,69.17187735455165,0.5383333333333333,0.0,prosperity,0.05
48,5.0,140.0,27.0,0.05,277.9705126689079,301.56892281714397,1.4258489308623397,71.29244654311698,0.5383333333333333,0.0,prosperity,0.05
49,5.0,140.0,27.0,0.05,277.9705126689079,312.38785927162075,1.487927327434019,74.39636637170094,0.5383333333333333,0.0,prosperity,0.05
50,5.0,140.0,27.0,0.05,277.9705126689079,323.8523447207548,1.5547465182573956,77.73732591286979,0.5383333333333333,0.0,prosperity,0.05
51,5.0,140.0,27.0,0.05,277.9705126689079,335.5154666604527,1.6200205330811266,81.00102665405633,0.5383333333333334,0.0,prosperity,0.05
52,5.0,140.0,27.0,0.05,277.9705126689079,345.1375231604602,1.6573603192562416,82.86801596281208,0.5383333333333333,0.0,prosperity,0.05
53,5.0,140.0,27.0,0.05,277.9705126689079,354.73687734670443,1.6927999616902298,84.63999808451148,0.5383333333333333,0.0,prosperity,0.05
54,5.0,140.0,27.0,0.05,277.9705126689079,366.77323334476756,1.7559495277051806,87.79747638525902,0.5383333333333333,0.0,prosperity,0.05
55,5.0,140.0,27.0,0.05,277.9705126689079,377.9225416528631,1.8057924044587537,90.2896202229377,0.5383333333333333,0.0,prosperity,0.05
56,5.0,140.0,27.0,0.05,277.9705126689079,388.02378757656123,1.8400937447805368,92.00468723902684,0.5383333333333333,0.0,prosperity,0.05
57,5.0,140.0,27.0,0.05,277.9705126689079,399.62925520215896,1.8904137286400156,94.52068643200074,0.5383333333333333,0.0,prosperity,0.05
58,5.0,140.0,27.0,0.05,277.9705126689079,412.2152099008622,1.9508875051499686,97.54437525749842,0.5383333333333333,0.0,prosperity,0.05
59,5.0,140.0,27.0,0.05,277.9705126689079,426.55624776130117,2.0301453500334614,101.50726750167306,0.5383333333333333,-50.0,prosperity,0.05
60,4.0,140.0,27.0,0.04,277.9705126689079,438.62531701432306,2.0771019108737327,103.85509554368664,0.5383333333333334,0.0,prosperity,0.05
61,4.0,140.0,27.0,0.04,277.9705126689079,447.84531814872065,2.108091243686954,105.40456218434772,0.5383333333333333,0.0,prosperity,0.05
62,4.0,140.0,27.0,0.04,277.9705126689079,460.792646608616,2.1845938765976753,109.22969382988379,0.5383333333333334,0.0,prosperity,0.05
63,4.0,140.0,27.0,0.04,277.9705126689079,475.4361821623003,2.278778522392565,113.93892611962825,0.5383333333333333,0.0,prosperity,0.05
64,4.0,140.0,27.0,0.04,277.9705126689079,490.88711944103466,2.3788258073599193,118.94129036799598,0.5383333333333333,0.0,prosperity,0.05
65,4.0,140.0,27.0,0.04,277.9705126689079,502.9379822733851,2.4336332925639526,121.68166462819757,0.5383333333333334,0.0,prosperity,0.05
66,4.0,140.0,27.0,0.04,277.9705126689079,517.7667278147615,2.5204265705288234,126.02132852644121,0.5383333333333333,0.0,prosperity,0.05
67,4.0,140.0,27.0,0.04,277.9705126689079,536.4652280460188,2.6523619003243524,132.6180950162176,0.5383333333333333,0.0,prosperity,0.05
68,4.0,140.0,27.0,0.04,277.9705126689079,551.8536111308142,2.737271452878716,136.8635726439358,0.5383333333333333,0.0,prosperity,0.05
69,4.0,140.0,27.0,0.04,277.9705126689079,566.2458249921189,2.806677848443137,140.33389242215688,0.5383333333333333,0.0,prosperity,0.05
70,4.0,140.0,27.0,0.04,277.9705126689079,582.7295126019166,2.8985542287099593,144.927711435498,0.5383333333333334,0.0,prosperity,0.05
71,4.0,140.0,27.0,0.04,277.9705126689079,601.4130940067213,3.0147542740729305,150.7377137036466,0.5383333333333333,0.0,prosperity,0.05
72,4.0,140.0,27.0,0.04,277.9705126689079,615.7959485995184,3.0730925372473274,153.65462686236637,0.5383333333333333,0.0,prosperity,0.05
73,4.0,140.0,27.0,0.04,277.9705126689079,639.1418033244928,3.2383871313071797,161.919356565359,0.5383333333333333,0.0,prosperity,0.05
74,4.0,140.0,27.0,0.04,277.9705126689079,659.139606222182,3.3575798951604394,167.87899475802195,0.5383333333333333,0.0,prosperity,0.05
75,4.0,140.0,27.0,0.04,277.9705126689079,683.2965149952627,3.52258930002905,176.1294650014525,0.5383333333333334,0.0,prosperity,0.05
76,4.0,140.0,27.0,0.04,277.9705126689079,711.1793847857866,3.7281622571473956,186.40811285736976,0.5383333333333333,0.0,prosperity,0.05
77,4.0,140.0,27.0,0.04,277.9705126689079,733.437612503765,3.8554484096912933,192.77242048456466,0.5383333333333333,0.0,prosperity,0.05
78,4.0,140.0,27.0,0.04,277.9705126689079,757.2580657858533,3.9973443977556116,199.8672198877805,0.5383333333333333,0.0,prosperity,0.05
79,4.0,140.0,27.0,0.04,277.9705126689079,781.0635343509925,4.132724328516236,206.63621642581182,0.5383333333333333,-50.0,prosperity,0.05
80,3.0,142.0,27.0,0.03,286.4468622344501,801.0731623033372,4.217003184852971,210.85015924264863,0.5313333333333334,0.0,prosperity,0.05
81,3.0,142.0,27.0,0.03,286.4468622344501,829.9966549017199,4.4520641983330895,222.60320991665452,0.5313333333333334,0.0,prosperity,0.05
82,3.0,142.0,27.0,0.03,286.4468622344501,856.1457767325506,4.645901378253862,232.2950689126932,0.5313333333333332,0.0,prosperity,0.05
83,3.0,142.0,27.0,0.03,286.4468622344501,889.8210081929458,4.927762022863567,246.38810114317837,0.5313333333333334,0.0,prosperity,0.05
84,3.0,142.0,27.0,0.03,286.4468622344501,913.5273927963054,5.076357240081693,253.81786200408467,0.5313333333333334,0.0,prosperity,0.05
85,3.0,142.0,27.0,0.03,286.4468622344501,942.7451120796596,5.289529341248926,264.47646706244626,0.5313333333333333,0.0,prosperity,0.05
86,3.0,142.0,27.0,0.03,286.4468622344501,979.2310736143569,5.585950235743209,279.29751178716054,0.5313333333333333,0.0,prosperity,0.05
87,3.0,142.0,27.0,0.03,286.4468622344501,1022.6315294309331,5.960355439201478,298.01777196007384,0.5313333333333334,0.0,prosperity,0.05
88,3.0,142.0,27.0,0.03,286.4468622344501,1051.2716452349787,6.139174126519498,306.95870632597484,0.5313333333333334,0.0,prosperity,0.05
89,3.0,142.0,27.0,0.03,286.4468622344501,1085.2631649180605,6.380022545572434,319.00112727862165,0.5313333333333332,0.0,prosperity,0.05
90,3.0,142.0,27.0,0.03,286.4468622344501,1138.8959009870791,6.857374956866962,342.86874784334805,0.5313333333333333,0.0,prosperity,0.05
91,3.0,142.0,27.0,0.03,286.4468622344501,1194.429063888716,7.3440265853870095,367.2013292693504,0.5313333333333334,0.0,prosperity,0.05
92,3.0,146.0,27.0,0.03,307.06538910724555,1240.2242318382819,7.689446551710555,384.47232758552786,0.5193333333333334,0.0,prosperity,0.05
93,3.0,146.0,27.0,0.03,307.06538910724555,1296.9713709254668,8.170774731672541,408.538736583627,0.5193333333333334,0.0,prosperity,0.05
94,3.0,146.0,27.0,0.03,307.06538910724555,1343.7216433510841,8.510962948555981,425.5481474277991,0.5193333333333333,0.0,prosperity,0.05
95,3.0,148.0,27.0,0.03,326.57894658902796,1394.7621733708158,8.889037821045477,444.4518910522737,0.5063333333333333,0.0,prosperity,0.05
96,3.0,152.0,29.0,0.03,355.9969677841277,1428.0576244728709,8.395287979808659,419.76439899043294,0.5183333333333334,0.0,prosperity,0.05
97,3.0,152.0,29.0,0.03,355.9969677841277,1472.7812223241729,8.702338406553487,435.1169203276743,0.5143333333333333,0.0,prosperity,0.05
98,3.0,154.0,29.0,0.03,371.3803078019357,1530.57167642218,9.163636257260851,458.1818128630425,0.4953333333333333,0.0,prosperity,0.05
99,3.0,154.0,29.0,0.03,371.3803078019357,1600.9699038850085,9.766771605022159,488.338580251108,0.48633333333333334,-38.0,prosperity,0.05
100,1.9999999999999996,156.0,29.0,0.019999999999999997,386.0951584865072,1662.186763536104,10.240008515801824,512.0004257900912,0.47833333333333333,0.0,prosperity,0.05
101,1.9999999999999996,162.0,29.0,0.019999999999999997,428.46791373966255,1699.0682099492049,10.49746977378333,524.8734886891665,0.4723333333333333,0.0,prosperity,0.05
102,1.9999999999999996,162.0,29.0,0.019999999999999997,428.46791373966255,1752.0907828408951,10.95415464250114,547.7077321250569,0.4603333333333333,0.0,prosperity,0.05
103,1.9999999999999996,162.0,29.0,0.019999999999999997,428.46791373966255,1814.7152852827053,11.523710211137889,576.1855105568945,0.4603333333333333,0.0,prosperity,0.05
104,1.9999999999999996,168.0,29.0,0.019999999999999997,458.06604254044726,1858.2561637232313,11.83635811862979,591.8179059314896,0.4403333333333334,0.0,prosperity,0.05
105,1.9999999999999996,178.0,29.0,0.019999999999999997,512.7105748121066,1902.0992230885838,12.149976614491665,607.4988307245833,0.401,0.0,prosperity,0.05
106,1.9999999999999996,182.0,29.0,0.019999999999999997,551.6524472733743,1964.694450351863,12.68665370907769,634.3326854538847,0.377,0.0,prosperity,0.05
107,1.9999999999999996,198.0,30.0,0.019999999999999997,665.8674343060911,1999.3512649663537,12.406212468777209,620.3106234388603,0.353,0.0,prosperity,0.05
108,1.9999999999999996,216.0,30.0,0.019999999999999997,741.7878130137508,2041.6180512864125,12.683430389948056,634.1715194974028,0.30500000000000005,0.0,prosperity,0.05
109,1.9999999999999996,230.0,30.0,0.019999999999999997,851.7534260286648,2064.0496237644757,12.703673063878266,635.1836531939135,0.282,0.0,prosperity,0.05
110,1.9999999999999996,244.0,33.0,0.019999999999999997,993.6169953926308,2111.064428342273,11.452697080420208,572.6348540210104,0.286,0.0,prosperity,0.05
111,1.9999999999999996,260.0,33.0,0.019999999999999997,1094.9950142306634,2177.796184848316,12.051169415468879,602.558470773444,0.272,0.0,prosperity,0.05
112,1.9999999999999996,274.0,33.0,0.019999999999999997,1157.1734453154904,2201.113894684416,12.102444400324448,605.1222200162225,0.23199999999999998,0.0,prosperity,0.05
113,1.9999999999999996,286.0,33.0,0.019999999999999997,1248.0968644660834,2251.7706224743356,12.491439678572737,624.5719839286369,0.228,0.0,prosperity,0.05
114,1.9999999999999996,304.0,33.0,0.019999999999999997,1350.2200666437889,2276.0903214157865,12.537036586243534,626.8518293121766,0.20800000000000002,0.0,prosperity,0.05
115,1.9999999999999996,330.0,33.0,0.019999999999999997,1531.7646051181082,2324.187115151063,12.86565565798266,643.2827828991332,0.192,0.0,prosperity,0.05
116,1.9999999999999996,350.0,34.0,0.019999999999999997,1724.9273143959372,2340.9342037893944,12.574154650268902,628.7077325134451,0.17600000000000002,0.0,prosperity,0.05
117,1.9999999999999996,372.0,34.0,0.019999999999999997,1898.3162694203866,2358.420897263196,12.522582218392625,626.1291109196314,0.16399999999999998,0.0,prosperity,0.05
118,1.9999999999999996,398.0,35.0,0.019999999999999997,2155.0138053910846,2369.293072797539,11.687535871842943,584.3767935921471,0.152,0.0,prosperity,0.05
119,1.9999999999999996,424.0,36.0,0.019999999999999997,2293.7903696938206,2378.6062048145886,11.34574416544308,567.287208272154,0.15200000000000002,34.0,prosperity,0.05
120,3.0,440.0,39.0,0.03,2402.922544724863,2395.8640930179586,10.601070820654027,530.0535410327011,0.23600000000000004,0.0,prosperity,0.05
121,3.0,462.0,39.0,0.03,2591.005508658313,2395.8640930179586,10.25472311386614,512.7361556933068,0.21999999999999997,0.0,prosperity,0.05
122,3.0,476.0,39.0,0.03,2661.0101331395795,2409.702702234255,10.11292761369329,505.64638068466456,0.20800000000000002,0.0,prosperity,0.05
123,3.0,496.0,40.0,0.03,2836.9557009903915,2418.0065122428473,9.739358106946309,486.96790534731554,0.22,0.0,prosperity,0.05
